,UK_B,US_B,JP_B,GE_B,JPY_FX,CNY_FX,EUR_FX,GBP_FX,GOLDS_C,EPRA_X,MXWD_X,NKY_X,SHCOMP_X,SPX_X,SX5E_X,UKX_X,BTC,DASH,ETH,LTC,XRP
2016-12-13,119.05176,109.404816,107.06995,116.67262,115.19,6.9023,1.0626,1.2658,1158.54,2003.15,427.52,19250.52,3155.037,2271.72,3236.71,6968.57,781.4,9.49,8.3715,3.6517322,0.0068
2016-12-14,119.77519,108.3913,107.1874,117.22287,117.04,6.9049,1.0536,1.2564,1142.94,1994.08,425.07,19253.61,3140.531,2253.28,3211.71,6949.19,776.0,9.096302,8.2,3.6038077,0.00678812
2016-12-15,118.420235,108.20082,107.03837,116.616684,118.18,6.9467,1.0414,1.2418,1128.5,1972.7,422.36,19273.79,3117.677,2262.03,3249.74,6999.01,779.54596,9.3,7.797419,3.6705174,0.00663425
2016-12-16,118.87421,108.32195,107.02797,117.132164,117.93,6.9615,1.0451,1.2496,1134.88,1991.14,422.3,19401.15,3122.981,2258.07,3259.24,7011.64,782.10297,9.89,7.857649,3.6320527,0.00656856
2016-12-19,119.40803,108.85073,107.124054,117.73181,117.09,6.9605,1.0402,1.2395,1138.2,2009.58,422.91,19391.6,3118.085,2262.53,3257.85,7017.16,792.3939,10.333724,7.682,3.65,0.00659298
2016-12-20,119.346344,108.64936,107.19891,117.70964,117.86,6.9527,1.0388,1.2368,1132.35,2014.57,423.48,19494.53,3102.876,2270.76,3279.41,7043.96,797.46844,10.31874,7.57,3.6660714,0.00653799
2016-12-21,119.63904,108.80912,107.33791,117.88424,117.55,6.944,1.0424,1.2353,1131.61,2022.73,423.18,19444.49,3137.43,2265.18,3270.75,7041.42,823.36304,9.805529,7.894,3.6248646,0.00655885
2016-12-22,120.021835,108.74085,107.34877,117.7693,117.54,6.9484,1.0437,1.2283,1128.38,2014.79,422.25,19427.67,3139.558,2260.96,3269.51,7063.68,860.1762,9.834837,7.6218987,3.695005,0.00637513
2016-12-23,120.27213,108.90078,107.34893,118.10645,117.33,6.9462,1.0456,1.2282,1133.3,2027.23,422.49,19411.205,3110.154,2263.79,3273.97,7068.17,920.0,9.566192,7.15,4.428824,0.00624587
2016-12-26,120.276634,108.90855,107.306335,118.107315,117.1,6.9489,1.0455,1.2282,1137.2815,2027.23,422.39,19396.64,3122.569,2271.2065,3276.7817,7076.1694,901.26434,9.927362,7.246558,4.256813,0.00625
2016-12-27,120.281136,108.659546,107.31719,118.550896,117.43,6.952,1.0457,1.2271,1138.78,2033.69,422.95,19403.06,3114.664,2268.88,3278.53,7091.537,930.816,9.710852,7.195367,4.373,0.00613499
2016-12-28,120.77928,109.22883,107.4136,118.44645,117.26,6.9613,1.0413,1.2226,1141.67,2018.71,421.11,19401.72,3102.236,2249.92,3278.72,7106.08,976.55133,10.160255,7.6030006,4.501007,0.00622626
2016-12-29,121.56373,109.52393,107.59583,118.76299,116.54,6.9559,1.049,1.2261,1158.18,2029.5,422.02,19145.14,3096.097,2249.26,3271.76,7120.26,967.9,10.75,8.382396,4.520814,0.00655104
2016-12-30,121.533775,109.84908,107.510124,118.45922,116.96,6.945,1.0517,1.234,1147.5,2053.31,421.84,19114.37,3103.637,2238.83,3290.52,7142.83,958.945,11.156407,8.164246,4.374,0.00642936
2017-01-02,121.53796,109.85663,107.51025,118.58855,117.55,6.9564285,1.0455,1.2278,1149.8898,2064.23,422.22,19255.834,3116.9575,2243.062,3308.67,7162.367,1022.0018,11.974469,8.345185,4.618889,0.006342
2017-01-03,120.27545,109.84488,107.51036,117.7386,117.75,6.964,1.0405,1.2237,1158.84,2035.41,423.61,19501.89,3135.921,2257.83,3315.02,7177.89,1029.0,12.794133,9.6920595,4.5591702,0.00646902
2017-01-04,120.29115,109.98762,107.36056,117.56616,117.25,6.9342,1.0489,1.2323,1163.65,2040.8,427.21,19594.16,3158.794,2270.75,3317.52,7189.74,1138.211,16.251783,10.849999,4.6010504,0.00648
2017-01-05,120.575874,110.771706,107.4142,117.75203,115.35,6.8767,1.0607,1.2419,1180.12,2048.14,429.57,19520.69,3165.411,2269.0,3316.47,7195.31,1007.99,14.427293,10.3,4.2827554,0.00627083
2017-01-06,119.79665,110.20393,107.339455,117.394875,117.02,6.9241,1.0532,1.2287,1172.63,2056.49,429.68,19454.33,3154.321,2276.98,3321.17,7210.05,888.0,11.981883,10.030003,3.805,0.0062221
2017-01-09,120.12432,110.72674,107.33962,117.40745,116.03,6.9375,1.0574,1.2163,1181.1,2028.05,428.21,19343.25,3171.236,2268.9,3308.97,7237.77,900.4999,12.502556,10.2,4.416364,0.00617637
2017-01-10,119.961464,110.67549,107.39326,117.55836,115.77,6.9215,1.0554,1.2177,1187.88,2030.06,429.17,19301.44,3161.671,2268.9,3306.21,7275.47,911.99896,12.344523,10.5950165,4.6259985,0.00709462
2017-01-11,120.03295,110.770744,107.382706,117.709526,115.41,6.9377,1.0582,1.2213,1191.62,2028.41,428.9,19364.67,3136.754,2275.32,3307.94,7290.49,789.98,11.273502,9.753,3.9258928,0.00644955
2017-01-12,120.55191,110.90524,107.45776,117.96523,114.72,6.8941,1.0613,1.2162,1195.42,2014.0,430.55,19134.7,3119.289,2270.44,3286.7,7292.37,814.3,12.22801,9.807,4.02849,0.00635836
2017-01-13,120.029785,110.53137,107.40437,117.66486,114.49,6.9005,1.0643,1.2182,1197.34,2009.79,431.55,19287.28,3112.764,2274.64,3324.34,7337.81,825.92,12.496146,9.60981,3.935,0.0067022
2017-01-16,120.34715,110.53877,107.45803,117.79306,114.2,6.9008,1.0601,1.2047,1202.73,2001.25,430.23,19095.24,3103.428,2271.1667,3294.53,7327.13,829.0,12.99,9.58801,3.85,0.00684
2017-01-17,120.665726,111.21087,107.46888,117.88667,112.62,6.845,1.0713,1.2414,1217.08,2005.74,430.33,18813.53,3108.775,2267.89,3285.04,7220.38,905.0,14.320316,10.200903,3.9233055,0.00674
2017-01-18,120.45667,110.18118,107.37266,117.436485,114.65,6.8496,1.063,1.2261,1204.3,2005.61,431.1,18894.37,3113.012,2271.89,3294.0,7247.61,874.0,14.000254,10.167359,3.87,0.0067788
2017-01-19,119.76795,109.81143,107.18047,117.14985,114.86,6.872,1.0664,1.2342,1204.85,1979.02,428.84,19072.25,3101.299,2263.69,3290.33,7208.44,896.0,15.128037,10.381653,3.8829837,0.0067
2017-01-20,119.483955,109.82866,107.29808,116.498695,114.62,6.8765,1.0703,1.2375,1210.33,1971.29,430.22,19137.91,3123.139,2271.31,3299.44,7198.44,896.0,15.206871,10.5671,3.8914127,0.00658999
2017-01-23,119.91037,110.48445,107.319626,117.15067,112.71,6.8537,1.0765,1.2535,1218.23,1985.54,430.4,18891.03,3136.775,2265.2,3273.04,7151.18,918.0,15.097895,10.745,3.8298,0.00666139
2017-01-24,119.79256,109.91935,107.42673,116.876656,113.79,6.859,1.0731,1.252,1208.94,1974.57,432.7,18787.99,3142.553,2280.07,3281.53,7150.34,888.029,13.792788,10.551477,3.757284,0.00646
2017-01-25,119.10998,109.31101,107.19166,116.18249,113.28,6.8836,1.0748,1.2634,1200.68,1977.31,436.17,19057.5,3149.554,2298.37,3326.15,7164.43,893.1,14.534593,10.429166,3.692241,0.00644946
2017-01-26,118.52129,109.5391,106.94679,115.79931,114.53,6.884,1.0682,1.2597,1188.5,1990.15,435.96,19402.39,3159.166,2296.68,3319.13,7161.49,914.4888,14.944104,10.591439,3.8688395,0.00633328
2017-01-27,118.88779,109.66205,107.085365,116.04912,115.1,6.8810863,1.0699,1.2555,1191.2,1982.14,435.84,19467.4,3161.981,2294.69,3303.33,7184.49,918.237,15.29721,10.44459,3.88,0.00630002
2017-01-30,119.14571,109.60239,107.021706,116.322365,113.77,6.8796306,1.0695,1.2486,1195.7,1973.72,433.25,19368.85,3156.382,2280.9,3262.72,7118.48,916.78,15.857747,10.575114,4.043877,0.00634081
2017-01-31,119.54819,110.05308,106.96876,116.40322,112.8,6.879632,1.0798,1.2579,1210.72,1983.94,433.13,19041.34,3142.3691,2278.87,3230.68,7099.15,964.9859,16.035557,10.679518,4.0272,0.00629308
2017-02-01,119.06634,109.85775,106.894615,115.93962,113.25,6.8787374,1.0769,1.2659,1209.84,2004.4,433.53,19148.08,3129.978,2279.55,3258.92,7107.65,983.5,15.9,10.69,4.022556,0.00651
2017-02-02,119.756195,109.855705,106.820564,116.5755,112.8,6.8745937,1.0759,1.2527,1215.96,1989.69,434.02,18914.58,3129.245,2280.85,3253.61,7140.75,1006.0,16.39,10.769382,4.0891757,0.00640002
2017-02-03,120.1059,109.863304,106.83149,116.54262,112.61,6.8672,1.0783,1.2484,1220.3,1999.45,436.45,18918.2,3140.17,2297.42,3273.11,7188.3,1010.39453,17.134687,10.840182,4.014099,0.00639993
2017-02-06,120.434685,110.44155,106.65153,117.09187,111.74,6.863,1.075,1.2469,1235.53,1990.0,435.09,18976.71,3156.984,2292.56,3238.31,7172.15,1021.0,16.546762,11.303586,3.96123,0.00637998
2017-02-07,120.67484,110.68264,106.77899,117.18482,112.39,6.8853,1.0683,1.2509,1233.85,2019.2,434.73,18910.78,3153.088,2293.08,3235.71,7186.22,1049.1018,17.144274,11.43,3.9724495,0.00633883
2017-02-08,121.45788,111.25752,106.82174,117.86568,111.93,6.8638,1.0698,1.2541,1241.53,2050.13,435.89,19007.6,3166.982,2294.67,3238.04,7188.82,1055.0,17.14,11.350771,3.9453819,0.00639385
2017-02-09,121.31457,110.53969,106.970726,117.85503,113.25,6.8691,1.0655,1.2497,1228.37,2056.28,437.23,18907.67,3183.179,2307.87,3277.79,7229.5,980.09235,16.42426,10.936,3.74,0.00628461
2017-02-10,121.10366,110.4401,106.94972,117.61293,113.22,6.8785,1.0643,1.2491,1233.62,2051.97,439.01,19378.93,3196.699,2316.1,3270.83,7258.75,997.49,16.886942,11.266927,3.8073876,0.00626931
2017-02-13,120.78062,110.23394,106.89685,117.44084,113.74,6.8802,1.0598,1.2526,1225.26,2049.79,441.14,19459.15,3216.839,2328.25,3305.23,7278.92,995.11,16.935,11.216923,3.7500162,0.00624459
2017-02-14,120.56008,109.777336,106.87589,117.13124,114.26,6.8675,1.0578,1.2468,1228.13,2065.59,441.14,19238.98,3217.928,2337.58,3308.89,7268.56,1015.0,17.946283,13.0,3.800231,0.00624588
2017-02-15,120.57578,109.554146,106.88681,116.9833,114.16,6.8711,1.0601,1.2461,1233.7,2079.33,443.67,19437.98,3212.986,2349.25,3323.71,7302.41,1016.0,19.42086,13.0,3.869339,0.0061675
2017-02-16,121.15441,110.042946,106.87648,117.30565,113.24,6.853,1.0674,1.2489,1239.05,2072.66,444.52,19347.53,3229.619,2347.22,3311.04,7277.92,1036.0,19.602488,12.8184395,3.8822768,0.00605175
2017-02-17,121.69168,110.38939,106.90864,117.88341,112.84,6.8665,1.0616,1.2412,1234.6,2075.2,444.17,19234.62,3202.075,2351.16,3308.81,7299.96,1059.9906,20.052687,12.727332,3.8961258,0.00583375
2017-02-20,121.10518,110.39689,106.89829,118.01191,113.1,6.8785,1.0614,1.2463,1238.47,2083.03,444.46,19251.08,3239.961,2359.8374,3312.39,7299.86,1064.2,21.924519,12.856665,3.777,0.00592978
2017-02-21,121.32452,110.287895,106.88796,117.82721,113.68,6.884,1.0536,1.2473,1235.74,2083.39,445.92,19381.44,3253.326,2365.38,3339.33,7274.83,1130.738,21.785885,12.765513,3.871129,0.00584305
2017-02-22,121.68077,110.49928,106.99452,118.32734,113.31,6.8778,1.0558,1.245,1237.43,2085.12,446.04,19379.87,3261.219,2362.82,3339.27,7302.25,1128.0,22.335953,12.68,3.892596,0.00582426
2017-02-23,122.335945,110.818504,107.09057,118.701866,112.61,6.8661,1.0582,1.2556,1249.56,2089.54,446.75,19371.46,3251.375,2363.81,3333.96,7271.37,1186.4329,25.214851,13.2902975,3.937,0.00593107
2017-02-24,123.20445,111.43354,107.208046,119.19576,112.12,6.8691,1.0563,1.2462,1257.18,2083.94,445.32,19283.54,3253.433,2367.34,3304.09,7243.7,1181.11,27.3,13.042054,3.9018064,0.0056894
2017-02-27,123.25469,110.91986,107.35775,119.10205,112.7,6.8708,1.0587,1.2442,1252.73,2066.82,445.32,19107.47,3228.66,2369.75,3309.3,7253.0,1190.0,28.3,15.357357,3.8331566,0.00559406
2017-02-28,123.54923,110.91746,107.34721,118.99671,112.77,6.867,1.0576,1.238,1248.44,2072.96,444.5,19118.99,3241.733,2363.64,3319.61,7263.44,1190.1364,33.20953,15.5,3.81,0.00549401
2017-03-01,122.92515,110.048325,107.21916,118.072266,113.73,6.8819,1.0547,1.2293,1249.69,2076.17,448.41,19393.54,3246.933,2395.96,3390.2,7382.9,1229.0,44.5,16.800003,3.8855546,0.00538373
2017-03-02,122.67483,109.7761,107.187355,117.794655,114.41,6.8899,1.0507,1.2267,1234.25,2067.6,446.69,19564.8,3230.028,2381.92,3384.71,7382.35,1266.0,46.00187,18.818,4.058,0.00609663
2017-03-03,122.86341,109.947525,107.23024,117.206856,114.04,6.8999,1.0622,1.2291,1234.81,2061.59,446.45,19469.17,3218.312,2383.12,3403.39,7374.26,1284.0,49.801052,19.839226,4.057279,0.00635873
2017-03-06,122.59025,109.82017,107.251785,117.34591,113.89,6.897,1.0582,1.2236,1225.29,2057.72,445.91,19379.14,3233.866,2375.31,3387.46,7350.12,1276.9314,46.407,19.8,4.09,0.00609111
2017-03-07,123.03275,109.59697,107.316055,117.72743,113.98,6.9025,1.0566,1.22,1215.86,2037.75,444.91,19344.15,3242.407,2368.39,3385.12,7338.99,1226.323,46.1,18.781618,3.96,0.0066
2017-03-08,122.45898,109.22148,107.20942,116.97928,114.35,6.9131,1.0541,1.2168,1208.31,2031.34,443.57,19254.03,3240.665,2362.98,3389.62,7334.61,1164.1099,42.6,17.067984,3.8500748,0.00649898
2017-03-09,122.405495,108.81012,107.03904,116.53478,114.95,6.911,1.0577,1.2165,1201.24,2037.5,443.21,19318.58,3216.746,2364.87,3409.89,7314.96,1184.15,50.23469,17.6635,3.861,0.00646705
2017-03-10,122.306145,109.01754,107.02864,115.697044,114.79,6.9093,1.0673,1.2167,1204.64,2010.57,445.52,19604.61,3212.76,2372.6,3416.27,7343.08,1090.0,49.9625,19.09,3.817137,0.00614319
2017-03-13,122.11526,108.692825,106.93315,115.90139,114.88,6.9143,1.0653,1.2219,1204.3,2018.53,447.05,19633.75,3237.024,2373.47,3415.49,7367.08,1236.1,77.33566,28.985,4.31,0.00636068
2017-03-14,122.24535,108.85247,106.99722,116.2647,114.75,6.915,1.0604,1.2153,1199.12,2012.52,445.61,19609.5,3239.328,2365.45,3399.43,7357.85,1242.0,90.76847,28.7213,4.180946,0.00633409
2017-03-15,122.49048,109.97781,107.01876,116.68661,113.38,6.9149,1.0734,1.2291,1219.88,2013.14,448.2,19577.38,3241.76,2385.26,3409.32,7368.64,1260.1,98.59832,34.112038,4.35,0.00631709
2017-03-16,122.195816,109.494576,107.23207,116.346214,113.31,6.898,1.0766,1.236,1226.61,2042.96,451.36,19590.14,3268.935,2381.38,3439.96,7415.95,1170.0,87.38109,44.59,4.3196173,0.006241
2017-03-17,122.40634,109.857544,107.20025,116.358925,112.7,6.9034,1.0738,1.2396,1229.26,2055.22,451.26,19521.59,3237.447,2378.25,3448.41,7424.96,1086.0,92.92875,44.4864,4.14851,0.00598796
2017-03-20,122.3759,110.16427,107.200455,116.42844,112.55,6.9085,1.0739,1.2358,1234.24,2054.81,451.06,19563.1,3250.808,2373.47,3437.48,7429.81,1041.0,103.49632,42.5,4.0700755,0.00707516
2017-03-21,122.16193,110.62762,107.30741,116.13463,111.71,6.8874,1.0811,1.2478,1244.81,2050.49,448.05,19455.88,3261.611,2344.02,3429.62,7378.34,1117.9888,95.7712,42.21785,4.0390973,0.00692722
2017-03-22,122.99374,110.81053,107.46799,116.78344,111.16,6.8819,1.0797,1.2485,1248.84,2033.38,446.92,19041.38,3245.22,2348.45,3420.7,7324.72,1026.001,101.77838,41.203,3.946,0.00716976
2017-03-23,122.45492,110.681404,107.468124,116.57929,110.94,6.8863,1.0783,1.2521,1245.2,2046.73,447.48,19085.31,3248.55,2345.96,3452.18,7340.71,1030.0,100.66,43.610508,3.9866304,0.00906304
2017-03-24,122.63151,110.73761,107.35052,116.69455,111.34,6.8837,1.0798,1.2473,1243.57,2044.28,447.72,19262.53,3269.445,2343.98,3444.15,7336.82,934.8,100.81,51.32993,4.1525707,0.01071
2017-03-27,122.90078,111.077194,107.42555,116.69581,110.66,6.8729,1.0864,1.2559,1254.86,2030.02,447.4,18985.59,3266.955,2341.59,3437.14,7293.5,1038.0133,80.671,49.051468,4.0630026,0.0090022
2017-03-28,122.73141,110.693436,107.37219,116.994095,111.15,6.8795,1.0814,1.245,1251.82,2022.09,450.6,19202.87,3252.948,2358.57,3465.07,7343.42,1041.803,87.1,50.18,4.2021,0.00955914
2017-03-29,123.035675,111.07192,107.38305,117.431404,111.04,6.8901,1.0766,1.2434,1253.45,2037.65,450.22,19217.48,3241.314,2361.13,3475.27,7373.72,1035.0,84.39236,52.797684,4.334702,0.00996665
2017-03-30,123.64329,110.68823,107.35112,117.467026,111.92,6.8894,1.0674,1.2468,1242.64,2028.52,450.79,19063.22,3210.237,2368.06,3481.58,7369.52,1034.5,78.0,51.99986,7.18,0.01447145
2017-03-31,123.472115,110.920074,107.27647,117.45656,111.39,6.8872,1.0652,1.255,1249.19,2065.21,448.87,18909.26,3222.514,2362.72,3500.93,7322.92,1080.9,71.97365,49.1,7.200399,0.0204525
2017-04-03,124.15315,111.584625,107.21259,118.00062,110.9,6.8878803,1.067,1.2486,1253.5,2056.13,448.2,18983.23,3240.9417,2358.84,3472.94,7282.69,1157.75,56.8,43.29979,8.4,0.03151061
2017-04-04,124.18022,111.39476,107.34092,118.25719,110.74,6.8913655,1.0674,1.244,1256.28,2065.01,448.43,18810.25,3257.0698,2360.16,3481.66,7321.82,1138.249,68.4,43.5,9.2,0.03697984
2017-04-05,123.85539,111.65826,107.30902,118.18817,110.7,6.8948,1.0663,1.2483,1255.77,2079.6,447.76,18861.27,3270.305,2352.95,3472.58,7331.68,1127.0,73.57,45.429436,12.01,0.0362508
2017-04-06,123.77719,111.54707,107.330574,118.13087,110.81,6.8977,1.0644,1.247,1251.7,2099.72,447.59,18597.06,3281.005,2357.49,3489.57,7303.2,1201.0743,66.68638,42.92426,10.77873,0.0329999
2017-04-07,124.02655,111.229515,107.44839,118.5628,111.09,6.9005,1.0591,1.2371,1254.53,2112.21,447.26,18664.63,3286.616,2355.54,3495.8,7349.37,1193.72,65.86578,42.375,10.15,0.0368
2017-04-10,123.784256,111.44323,107.459236,118.657135,110.94,6.903,1.0596,1.2415,1254.67,2112.61,447.36,18797.88,3269.393,2357.16,3480.44,7348.94,1219.9,62.0,44.05556,9.999999,0.03416583
2017-04-11,124.244644,112.06284,107.459366,118.83362,109.62,6.8921,1.0605,1.2491,1274.86,2125.47,447.41,18747.87,3288.966,2353.78,3470.04,7365.5,1239.7,61.840645,44.00014,9.68,0.03380202
2017-04-12,124.259964,112.41819,107.68462,118.85777,109.03,6.8915,1.0665,1.254,1286.79,2138.97,446.55,18552.61,3273.83,2344.93,3468.51,7348.99,1226.9062,68.79793,46.78281,11.899,0.03503
2017-04-13,124.32231,112.70509,107.663216,119.12877,109.09,6.89,1.0613,1.2503,1287.92,2140.0,444.66,18426.84,3275.96,2328.95,3448.26,7327.59,1188.0,73.60789,49.985,11.25111,0.03527316
2017-04-14,124.32586,112.712105,107.85679,119.12937,108.64,6.8854,1.0618,1.2523,1285.69,2140.0,444.36,18335.63,3246.067,2337.0286,3427.937,7279.4336,1209.0,73.0,48.8,11.993961,0.03441974
2017-04-17,124.3294,112.548935,107.867584,119.129974,108.91,6.8803,1.0643,1.2565,1284.7,2141.82,447.46,18355.26,3222.168,2349.01,3412.7358,7206.208,1237.7501,78.5,49.31112,12.04732,0.03498879
2017-04-18,124.41533,113.36902,107.8353,119.213066,108.43,6.882,1.073,1.2841,1289.76,2147.78,445.31,18418.59,3196.713,2342.19,3409.78,7147.5,1266.9,75.80189,52.498,11.45,0.03488778
2017-04-19,124.0778,112.9622,107.92149,118.872215,108.86,6.888,1.0711,1.2777,1280.21,2140.93,444.57,18432.2,3170.687,2338.17,3420.99,7114.36,1268.99,76.80584,51.92127,10.701001,0.03269987
2017-04-20,124.081406,112.68806,107.82454,118.48617,109.32,6.8822,1.0717,1.2813,1281.9,2122.98,447.35,18430.49,3172.1,2355.84,3440.03,7118.54,1303.5101,75.40096,51.98231,11.5,0.03192005
2017-04-21,124.4139,112.75519,107.80305,118.463585,109.09,6.8859,1.0728,1.2817,1284.44,2108.8,446.54,18620.75,3173.151,2348.69,3440.27,7114.55,1323.0,76.09001,51.5806,12.819559,0.0358311
2017-04-24,123.95903,112.41198,107.70629,117.25682,109.77,6.8847,1.0868,1.2796,1276.31,2119.33,453.41,18875.88,3129.531,2374.15,3577.38,7264.68,1345.0,77.0,53.803364,16.049,0.03374365
2017-04-25,123.85732,111.75293,107.7601,116.98247,111.09,6.8847,1.0926,1.2842,1264.13,2141.01,456.23,19079.33,3134.567,2388.61,3583.16,7275.64,1371.3633,78.094315,53.85,16.58854,0.03499999
2017-04-26,123.90779,112.09683,107.73865,117.20145,111.06,6.8926,1.0904,1.2848,1269.22,2146.77,456.31,19289.43,3140.847,2387.45,3578.71,7288.72,1405.6844,78.4,57.21211,16.215176,0.03582409
2017-04-27,124.08713,112.1835,107.770966,117.73218,111.26,6.8979,1.0873,1.2904,1264.3,2149.3,455.88,19251.87,3152.187,2388.77,3563.29,7237.17,1448.64,86.51728,66.89,16.0,0.03880001
2017-04-28,123.95008,112.31006,107.81405,117.49056,111.49,6.8935,1.0895,1.2951,1268.28,2129.26,455.17,19196.74,3154.658,2384.2,3559.59,7203.94,1399.2555,85.823715,74.00875,15.576403,0.04670002
2017-05-01,123.953735,111.95926,107.82485,117.491615,111.84,6.8928,1.0899,1.2886,1256.58,2126.88,456.17,19310.52,3150.966,2388.33,3559.59,7225.3633,1524.0,92.519,81.424995,16.68379,0.058149
2017-05-02,123.78188,112.27422,107.72806,117.33139,111.99,6.8959,1.093,1.2939,1256.76,2150.83,457.4,19445.7,3143.712,2391.17,3578.21,7250.05,1550.0,92.70891,82.48,17.153524,0.05783519
2017-05-03,123.92587,111.97324,107.72812,117.39002,112.75,6.8989,1.0886,1.2867,1238.17,2150.85,456.62,19593.564,3135.346,2388.13,3586.25,7234.53,1611.0,97.15915,85.3629,23.326447,0.064725
2017-05-04,123.4623,111.67365,107.72818,116.691154,112.46,6.896,1.0985,1.2923,1228.16,2144.41,457.05,19757.662,3127.369,2389.52,3627.88,7248.1,1586.1062,95.117775,97.71548,24.833351,0.080466
2017-05-05,123.38466,111.69082,107.72824,116.31669,112.71,6.9031,1.0998,1.2982,1228.01,2154.49,459.17,19878.28,3103.038,2399.29,3658.79,7297.43,1567.3041,98.969894,93.31478,26.819311,0.0958091
2017-05-08,123.09819,111.35317,107.63161,116.28401,113.26,6.9045,1.0924,1.294,1226.23,2178.69,459.65,19895.7,3078.613,2399.38,3642.11,7300.86,1698.6152,99.993645,91.03,29.181555,0.2095
2017-05-09,122.5359,111.252525,107.55658,116.10404,113.98,6.9074,1.0874,1.2934,1221.23,2193.21,459.09,19843.0,3080.527,2396.92,3649.08,7342.21,1764.9631,95.00361,89.279976,31.82,0.165601
2017-05-10,122.862434,111.04432,107.46023,116.29803,114.28,6.9032,1.0868,1.2938,1219.1,2188.75,459.86,19900.09,3052.785,2399.63,3645.74,7385.24,1779.0,91.6512,87.65001,33.3,0.185655
2017-05-11,122.93569,111.29665,107.38544,116.11802,113.86,6.9037,1.0861,1.2886,1225.04,2198.7,459.11,19961.55,3061.5,2394.44,3623.55,7386.63,1860.735,92.66,89.443,30.587723,0.18998392
2017-05-12,123.70513,111.94424,107.42839,116.448204,113.38,6.8995,1.0931,1.289,1228.43,2203.2,459.6,19883.9,3083.513,2390.9,3637.52,7435.39,1771.0,90.0,88.00007,28.87,0.20441101
2017-05-15,123.26621,111.76344,107.44994,116.19972,113.79,6.8935,1.0975,1.2896,1230.82,2197.99,461.87,19869.85,3090.229,2402.32,3641.88,7454.37,1778.3505,91.897,91.34947,26.329472,0.258
2017-05-16,123.42104,111.96855,107.41796,116.0992,113.12,6.8867,1.1083,1.2917,1237.24,2192.06,463.11,19919.82,3112.964,2400.67,3641.89,7522.03,1782.11,87.98607,89.45999,24.22,0.32909998
2017-05-17,124.07797,113.05176,107.41811,116.58834,110.83,6.8784,1.1159,1.297,1261.36,2168.05,457.69,19814.88,3104.442,2357.03,3584.83,7503.47,1863.33,85.18912,88.34796,25.0,0.415661
2017-05-18,124.06988,112.96825,107.39686,116.88619,111.49,6.8892,1.1103,1.2938,1247.07,2143.47,456.29,19553.86,3090.139,2365.72,3562.22,7436.42,1946.0,92.25,97.0,29.44,0.36800086
2017-05-19,123.83928,112.91499,107.482635,116.73885,111.26,6.885,1.1206,1.3036,1255.92,2136.31,459.64,19590.76,3090.631,2381.73,3587.01,7470.71,1975.4768,98.0,126.0,26.75,0.31657833
2017-05-22,123.87805,112.76151,107.40781,116.4438,111.3,6.8864,1.1237,1.3,1260.63,2156.57,462.24,19678.28,3075.676,2394.02,3576.53,7496.34,1990.0,112.0,139.35,23.4,0.281707
2017-05-23,124.04559,112.388626,107.44006,116.33153,111.78,6.8852,1.1183,1.2961,1251.22,2143.95,462.66,19613.28,3061.947,2398.42,3595.03,7485.29,2229.7898,131.5,167.0,29.828823,0.3203305
2017-05-24,123.99065,112.73518,107.39739,116.33289,111.49,6.8901,1.1219,1.2972,1258.73,2154.67,462.93,19742.98,3064.076,2404.39,3586.62,7514.9,2357.2148,141.5,189.7,32.69,0.291551
2017-05-25,124.36969,112.752266,107.42965,116.73229,111.84,6.8685,1.121,1.2942,1255.67,2154.96,464.88,19813.13,3107.831,2415.07,3584.55,7517.71,2251.8464,118.6041,169.15196,27.29674,0.239503
2017-05-26,124.66779,112.7994,107.504745,117.12226,111.33,6.8555,1.1183,1.2804,1266.76,2157.67,464.5,19686.84,3110.059,2415.82,3579.02,7547.63,2100.0,106.3881,152.4853,24.216488,0.248023
2017-05-29,124.67128,112.80646,107.50487,117.525665,111.27,6.8435855,1.1164,1.284,1268.11,2157.35,464.29,19682.57,3112.4175,2415.0247,3578.95,7545.8984,2187.0,112.555,188.8,24.630287,0.22479995
2017-05-30,124.56852,113.16491,107.53715,117.49212,110.85,6.8305354,1.1186,1.2859,1263.09,2162.87,463.73,19677.85,3121.3452,2412.91,3561.22,7526.51,2099.0,115.21131,221.0,23.2629,0.19958974
2017-05-31,124.38347,113.22225,107.45154,117.52776,110.78,6.818,1.1244,1.289,1268.91,2160.79,463.79,19650.57,3117.178,2411.8,3554.59,7519.95,2196.6,136.83,218.5,24.78723,0.23250003
2017-06-01,124.058,113.14861,107.49451,117.39051,111.37,6.8083,1.1213,1.2882,1265.96,2177.99,466.4,19860.03,3102.623,2430.06,3567.02,7543.77,2292.6,132.2111,212.48,25.9,0.318
2017-06-02,124.20238,113.80205,107.430374,117.702866,110.4,6.81,1.1279,1.2888,1279.16,2187.84,469.35,20177.28,3105.54,2439.07,3591.82,7547.63,2386.2,139.5,215.816,27.090881,0.289
2017-06-05,124.100365,113.51469,107.50548,117.53062,110.45,6.804,1.1254,1.2904,1279.8,2181.09,468.73,20170.82,3091.656,2436.1,3579.55,7525.76,2614.0,141.83,242.0,29.550001,0.28458858
2017-06-06,124.82153,113.92715,107.53775,117.889786,109.41,6.7952,1.1277,1.2911,1294.39,2173.05,467.42,19979.9,3102.126,2429.33,3554.18,7524.95,2834.5603,141.70143,260.54205,29.3,0.278391
