,SP500,FTSE,EuroStoxx50,Russel2000,EuroStox_Small,FTSE_Small,MSCI_EM,CRB,Gold,US-2Y,US-5Y,US-10Y,US-30Y,French-2Y,French-5Y,French-10Y,French-30Y
2005-05-09,1178.84,4910.3,3007.1,602.924,145.15,2794.9,550.21,299.14,426.1,114.725,124.054,123.133,138.873,107.906,131.82,143.911,185.57
2005-05-10,1166.22,4892.4,2983.42,595.058,144.37,2781.3,547.23,299.31,426.6,114.868,124.413,123.708,139.613,107.955,132.126,144.578,187.339
2005-05-11,1171.11,4875.4,2970.5,595.588,144.64,2760.5,543.33,298.68,427.4,114.886,124.49,123.87,140.247,107.961,132.249,145.051,188.727
2005-05-12,1159.36,4893.2,2993.09,586.905,145.59,2767.5,540.04,297.59,422.4,114.931,124.655,124.067,140.631,107.924,132.13,144.972,188.548
2005-05-13,1154.05,4886.5,2994.52,582.031,145.75,2765.7,537.3,296.73,420.4,115.057,124.906,124.475,141.542,107.907,132.197,145.317,189.576
2005-05-16,1165.69,4884.2,2988.16,591.728,145.9,2761.8,536.59,296.9,419.75,115.066,124.897,124.431,141.464,107.896,132.158,145.202,189.291
2005-05-17,1173.8,4898.5,2983.84,595.287,145.53,2767.8,535.79,297.36,418.75,115.066,124.945,124.509,141.815,107.902,132.189,145.302,189.337
2005-05-18,1185.56,4949.4,3036.3,607.896,147.16,2769.9,540.53,297.52,421.75,115.142,125.168,124.962,142.702,107.906,132.23,145.568,190.558
2005-05-19,1191.08,4962.7,3051.79,610.475,148.19,2779.4,545.81,295.31,420.6,114.985,124.79,124.554,142.38,107.87,132.091,145.303,190.429
2005-05-20,1189.28,4971.8,3050.45,609.429,148.62,2783.8,544.38,295.4,417.65,114.895,124.601,124.381,142.507,107.794,131.872,144.913,189.568
2005-05-23,1193.86,4989.8,3070.98,612.882,148.89,2787.1,542.91,296.61,417.55,114.984,124.877,124.922,143.569,107.827,132.082,145.449,191.092
2005-05-24,1194.07,4982.5,3066.55,612.962,148.95,2791.6,544.94,296.27,418.35,115.056,125.1,125.262,144.046,107.889,132.328,145.784,191.427
2005-05-25,1190.01,4971.5,3059.84,606.416,149.23,2797.2,543.31,296.28,419.55,115.056,124.988,124.903,143.013,107.94,132.429,145.958,191.246
2005-05-26,1197.63,4994.9,3086.08,614.716,150.39,2808.4,544.15,297.23,417.8,114.98,124.887,124.829,142.672,107.923,132.34,145.628,189.925
2005-05-27,1198.78,4986.3,3084.0,616.916,150.3,2820.2,550.5,296.09,420.45,114.953,124.916,124.898,142.75,107.917,132.293,145.343,188.305
2005-05-30,1198.78,4986.28,3096.54,616.9,151.06,2820.22,552.74,296.09,418.55,114.953,124.916,124.898,142.75,107.91,132.293,145.299,188.001
2005-05-31,1191.5,4964.0,3076.7,616.724,151.24,2827.0,548.15,296.45,417.25,115.056,125.245,125.621,144.445,107.978,132.605,146.023,190.403
2005-06-01,1202.27,5011.0,3125.88,623.776,152.61,2837.0,546.59,296.81,415.4,115.29,125.897,126.612,146.229,108.111,132.934,146.553,191.039
2005-06-02,1204.29,5005.0,3131.03,625.251,152.59,2850.7,551.4,295.8,421.8,115.236,125.858,126.806,146.969,108.056,132.869,146.706,192.231
2005-06-03,1196.02,4999.4,3114.27,620.323,152.78,2860.9,555.79,297.51,422.45,115.119,125.371,125.912,145.819,108.005,132.776,146.558,192.356
2005-06-06,1197.51,4980.4,3099.2,622.953,152.69,2860.9,555.16,296.97,425.95,115.092,125.391,126.068,146.53,108.051,132.857,146.667,193.016
2005-06-07,1197.26,5025.2,3134.82,623.797,153.86,2865.9,553.76,296.38,424.75,115.146,125.605,126.592,147.7,108.139,133.15,147.358,195.3
2005-06-08,1194.67,5003.7,3125.59,620.483,153.9,2868.9,555.57,295.58,423.15,115.047,125.4,126.281,147.076,108.186,133.31,147.844,196.621
2005-06-09,1200.93,5009.2,3122.93,626.248,153.98,2872.5,552.48,295.23,423.7,114.984,125.196,126.019,146.579,108.153,133.238,147.835,196.307
2005-06-10,1198.11,5030.4,3143.85,626.342,154.93,2884.1,556.16,295.79,427.05,114.84,124.753,125.202,144.981,108.059,133.087,147.622,195.968
2005-06-13,1200.82,5050.4,3159.83,629.032,155.58,2892.3,556.73,296.68,428.9,114.84,124.592,124.799,143.938,108.063,132.995,147.214,193.944
2005-06-14,1203.91,5046.8,3162.86,634.402,156.14,2896.1,558.15,297.09,426.85,114.84,124.442,124.396,142.701,108.024,132.86,146.972,193.194
2005-06-15,1206.58,5019.5,3147.55,637.207,155.61,2898.1,562.58,300.44,428.9,114.813,124.417,124.512,142.847,107.904,132.413,146.008,190.06
2005-06-16,1210.96,5045.0,3160.09,644.044,156.43,2906.8,565.07,300.71,435.65,114.867,124.592,124.881,143.899,107.837,132.153,145.494,189.515
2005-06-17,1216.96,5077.6,3178.48,644.201,157.16,2915.8,569.96,301.66,437.65,114.84,124.524,124.881,144.036,107.862,132.313,145.965,191.277
2005-06-20,1216.1,5072.0,3162.14,641.852,156.66,2917.1,569.29,302.83,437.9,114.822,124.432,124.643,143.636,107.936,132.389,145.764,190.314
2005-06-21,1213.61,5082.1,3179.62,641.06,156.9,2919.4,567.36,301.26,438.6,114.849,124.665,125.144,144.698,108.079,132.879,146.789,193.07
2005-06-22,1213.88,5099.3,3182.08,643.465,156.84,2927.4,572.22,301.25,438.15,115.047,125.308,126.223,146.471,108.177,133.237,147.703,195.793
2005-06-23,1200.73,5114.4,3190.8,634.136,157.22,2934.2,570.31,300.22,441.3,115.011,125.196,126.087,146.335,108.132,133.131,147.592,195.131
2005-06-24,1191.57,5079.0,3161.0,630.422,156.6,2929.3,567.25,301.76,439.95,115.11,125.478,126.534,147.251,108.098,133.161,147.759,195.78
2005-06-27,1190.69,5043.5,3132.5,628.324,155.19,2916.7,565.97,300.3,439.8,115.092,125.546,126.689,147.787,108.162,133.344,148.125,196.748
2005-06-28,1201.57,5090.4,3162.0,641.496,156.32,2916.9,566.91,296.44,435.55,114.966,125.137,126.009,146.666,108.079,133.093,147.542,194.567
2005-06-29,1199.85,5109.1,3178.56,642.773,157.7,2916.9,565.45,296.83,437.25,114.921,125.045,125.775,146.13,108.069,133.047,147.374,193.852
2005-06-30,1191.33,5113.2,3181.54,639.675,157.81,2920.2,565.17,294.15,435.5,114.921,125.273,126.232,147.173,108.097,133.261,147.931,195.431
2005-07-01,1194.44,5161.0,3208.61,643.058,158.4,2926.9,568.16,294.19,427.4,114.732,124.683,125.26,145.429,107.999,133.074,147.582,194.891
2005-07-04,1194.44,5184.3,3215.6,643.04,158.53,2936.2,565.94,294.19,427.9,114.732,124.683,125.26,145.429,107.902,132.953,147.322,194.416
2005-07-05,1204.99,5190.1,3207.91,653.242,158.39,2937.5,563.17,296.4,423.6,114.642,124.3,124.551,144.113,107.776,132.58,146.865,193.421
2005-07-06,1194.94,5229.6,3224.11,648.289,159.23,2954.0,565.5,295.93,423.76,114.678,124.477,124.91,144.766,107.759,132.58,146.745,193.061
2005-07-07,1197.87,5158.3,3170.06,649.312,157.47,2916.9,562.6,295.72,424.2,114.804,124.693,125.211,145.36,107.855,132.9,147.244,193.894
2005-07-08,1211.86,5232.2,3224.59,662.156,159.66,2950.9,564.09,293.59,423.1,114.66,124.285,124.57,144.035,107.784,132.833,147.217,194.146
2005-07-11,1219.44,5242.4,3246.4,671.756,160.89,2971.0,574.18,292.85,425.9,114.615,124.28,124.648,144.473,107.703,132.546,146.685,192.597
2005-07-12,1222.21,5217.2,3236.33,670.809,160.87,2967.1,582.21,292.34,426.95,114.57,124.093,124.259,143.635,107.666,132.513,146.659,192.533
2005-07-13,1223.29,5245.9,3260.67,667.668,161.57,2981.1,583.42,292.99,424.1,114.534,123.961,124.025,143.294,107.623,132.366,146.334,191.392
2005-07-14,1226.5,5259.7,3277.2,663.032,161.91,2983.9,587.53,293.26,419.6,114.516,123.862,123.87,142.895,107.604,132.266,146.013,190.411
2005-07-15,1227.92,5230.8,3278.71,663.751,161.6,2980.7,582.83,294.03,421.55,114.489,123.853,123.928,143.187,107.564,132.199,145.944,190.409
2005-07-18,1221.13,5214.2,3276.49,658.576,161.97,2978.8,583.93,293.8,421.05,114.444,123.622,123.442,141.852,107.589,132.346,146.294,191.491
2005-07-19,1229.35,5201.5,3314.06,668.877,163.03,2962.7,586.41,291.49,420.1,114.48,123.779,123.753,142.612,107.555,132.159,145.887,190.681
2005-07-20,1235.2,5215.2,3303.88,677.574,162.83,2976.8,589.18,290.14,423.15,114.453,123.843,124.006,143.474,107.546,132.119,145.747,190.336
2005-07-21,1227.04,5221.6,3299.92,667.12,163.3,2968.6,593.23,290.17,425.6,114.327,123.287,122.937,141.238,107.565,132.199,145.791,190.226
2005-07-22,1233.68,5241.8,3292.92,677.795,163.29,2977.1,596.12,290.52,425.0,114.39,123.494,123.423,142.358,107.615,132.533,146.516,192.308
2005-07-25,1229.03,5270.7,3298.27,671.002,162.91,2986.2,595.77,291.14,425.85,114.318,123.371,123.209,141.91,107.618,132.646,146.821,193.093
2005-07-26,1231.16,5256.2,3302.98,674.599,163.73,2991.0,591.28,291.69,423.5,114.309,123.4,123.267,142.017,107.543,132.412,146.443,192.301
2005-07-27,1236.79,5263.6,3310.84,674.897,164.13,3005.2,594.09,291.7,425.5,114.228,123.263,123.068,141.715,107.548,132.546,146.651,192.953
2005-07-28,1243.72,5270.3,3333.05,683.058,164.59,3018.5,600.39,291.9,428.0,114.287,123.567,123.714,143.245,107.501,132.466,146.57,192.842
2005-07-29,1234.18,5282.3,3326.51,679.762,164.46,3033.2,602.56,292.09,429.8,114.161,123.051,122.839,141.725,107.443,132.359,146.441,192.764
2005-08-01,1235.35,5290.8,3320.44,682.82,164.96,3040.8,607.06,292.87,432.2,114.107,122.896,122.489,140.955,107.357,132.025,145.736,190.953
2005-08-02,1244.12,5327.5,3349.91,688.528,165.43,3059.4,614.64,293.49,432.3,114.08,122.857,122.334,140.332,107.333,131.905,145.418,190.118
2005-08-03,1245.05,5332.3,3343.63,683.397,165.38,3062.3,618.27,293.66,436.8,114.152,123.051,122.684,141.053,107.348,131.971,145.532,190.552
2005-08-04,1235.86,5315.5,3310.62,671.858,164.55,3066.2,618.68,293.49,437.6,114.116,122.944,122.509,140.711,107.329,131.931,145.501,190.596
2005-08-05,1226.42,5314.7,3280.49,662.802,163.55,3069.0,615.71,294.22,437.3,113.964,122.468,121.789,139.503,107.222,131.584,144.88,189.175
2005-08-08,1223.13,5344.3,3292.41,659.613,164.77,3075.9,615.76,293.02,435.0,113.875,122.254,121.517,139.191,107.225,131.624,145.011,189.588
2005-08-09,1231.38,5363.7,3331.29,660.495,165.41,3075.0,616.95,287.91,434.8,113.937,122.419,121.77,139.644,107.197,131.624,144.991,189.696
2005-08-10,1229.13,5377.5,3370.84,660.174,166.39,3083.0,622.6,288.55,437.6,113.937,122.458,121.789,139.552,107.213,131.698,145.263,190.453
2005-08-11,1237.81,5358.6,3354.16,666.385,165.21,3082.8,623.49,287.66,445.9,114.026,122.769,122.348,140.624,107.223,131.725,145.291,190.418
2005-08-12,1230.39,5345.8,3334.15,660.015,164.39,3082.0,621.3,287.37,446.2,114.125,123.128,123.057,142.387,107.294,132.043,145.836,191.61
2005-08-15,1233.87,5344.2,3326.34,665.659,164.67,3084.5,620.93,286.5,442.4,114.071,122.934,122.717,141.725,107.345,132.242,146.079,192.281
2005-08-16,1219.34,5322.3,3307.42,654.626,164.4,3081.2,617.84,287.21,446.15,114.16,123.201,123.159,142.514,107.405,132.495,146.577,193.325
2005-08-17,1220.24,5292.7,3298.2,654.837,163.35,3077.2,615.83,287.53,440.1,114.098,122.934,122.703,141.656,107.397,132.476,146.549,193.214
2005-08-18,1219.02,5269.3,3283.84,651.201,162.78,3070.2,608.15,288.34,439.7,114.196,123.284,123.291,142.679,107.425,132.671,146.984,194.379
2005-08-19,1219.71,5312.6,3328.17,652.524,163.66,3075.0,604.18,290.03,436.3,114.169,123.269,123.354,142.767,107.379,132.621,146.947,194.256
2005-08-22,1221.73,5318.4,3330.44,657.485,164.3,3080.0,612.43,291.32,438.2,114.169,123.289,123.334,142.67,107.377,132.634,147.041,194.511
2005-08-23,1217.57,5300.2,3299.28,655.481,163.63,3080.1,609.62,292.05,439.2,114.232,123.43,123.548,143.098,107.34,132.697,147.319,195.354
2005-08-24,1209.59,5275.2,3294.25,655.024,163.2,3082.0,604.27,291.11,437.68,114.214,123.459,123.631,143.235,107.32,132.691,147.332,195.565
2005-08-25,1212.4,5255.7,3258.52,657.716,162.44,3079.7,605.42,290.29,438.7,114.2,123.488,123.81,143.965,107.36,132.837,147.557,196.077
2005-08-26,1205.1,5228.1,3224.1,648.658,162.35,3085.8,604.76,291.69,437.7,114.066,123.22,123.509,143.614,107.28,132.742,147.486,196.095
2005-08-29,1212.28,5228.06,3239.96,655.334,162.01,3085.82,599.37,291.48,436.9,114.075,123.269,123.66,144.014,107.272,132.763,147.545,196.291
2005-08-30,1208.41,5255.8,3234.1,653.778,162.91,3098.2,600.45,292.46,431.6,114.312,123.901,124.457,145.134,107.236,132.724,147.561,196.396
2005-08-31,1220.33,5296.9,3263.78,666.526,163.77,3102.9,606.23,292.31,435.2,114.531,124.445,125.215,146.226,107.313,133.018,148.102,197.659
2005-09-01,1221.59,5328.5,3282.29,668.47,165.38,3128.4,616.83,293.81,443.25,114.776,124.686,125.215,145.573,107.429,133.403,148.738,198.838
2005-09-02,1218.02,5326.8,3274.42,663.348,165.49,3135.1,624.0,293.54,444.4,114.741,124.589,125.09,145.378,107.424,133.414,148.734,198.656
2005-09-05,1218.02,5337.8,3303.05,663.33,166.17,3133.0,624.86,293.54,445.35,114.741,124.589,125.09,145.378,107.431,133.483,148.888,199.159
2005-09-06,1233.39,5359.2,3341.8,674.493,167.46,3123.3,626.47,292.55,444.0,114.607,124.301,124.523,144.17,107.369,133.293,148.575,198.441
2005-09-07,1236.36,5365.9,3349.46,677.339,168.62,3129.5,628.17,293.66,444.7,114.491,124.041,123.995,142.805,107.344,133.207,148.215,197.553
2005-09-08,1231.67,5340.8,3346.63,673.488,168.67,3128.8,629.6,293.41,447.4,114.455,124.041,123.986,142.742,107.348,133.364,148.645,198.659
2005-09-09,1241.48,5359.3,3359.65,678.068,169.03,3133.0,633.59,293.78,449.2,114.428,124.1,124.115,143.156,107.311,133.384,148.934,199.543
2005-09-12,1240.56,5375.1,3354.64,680.84,169.26,3140.8,635.83,293.97,449.75,114.366,123.862,123.678,142.26,107.201,132.972,147.951,196.542
2005-09-13,1231.2,5338.0,3325.55,673.15,168.46,3131.6,633.52,293.83,446.5,114.446,124.119,124.034,142.747,107.216,133.114,148.36,197.24
2005-09-14,1227.16,5347.4,3338.99,666.367,169.14,3130.5,635.55,292.71,450.3,114.41,123.954,123.717,142.104,107.195,133.109,148.442,197.733
2005-09-15,1227.73,5383.5,3339.02,665.438,168.93,3140.9,637.86,291.78,455.75,114.384,123.76,123.256,140.895,107.142,132.941,148.202,197.244
2005-09-16,1237.91,5407.9,3366.57,671.999,169.96,3142.9,640.21,292.17,459.75,114.25,123.468,122.776,139.999,107.076,132.721,147.746,195.924
2005-09-19,1231.02,5429.7,3356.28,667.04,170.56,3149.5,642.73,292.86,464.75,114.33,123.614,122.92,140.242,107.125,132.985,148.397,197.636
2005-09-20,1221.35,5416.4,3375.79,660.648,171.11,3156.6,647.17,294.33,463.85,114.205,123.439,122.934,140.642,107.134,132.992,148.432,197.987
2005-09-21,1210.2,5369.7,3326.78,649.952,170.24,3135.3,650.73,295.07,472.35,114.268,123.701,123.505,141.762,107.194,133.302,149.24,200.417
2005-09-22,1214.62,5385.7,3312.26,651.178,169.05,3129.5,645.64,295.54,466.05,114.303,123.808,123.601,141.908,107.181,133.296,149.187,200.38
2005-09-23,1215.29,5413.6,3331.55,655.472,169.5,3130.7,640.73,294.5,463.25,114.125,123.332,122.91,140.934,107.062,133.011,148.794,199.629
2005-09-26,1215.63,5453.1,3400.93,660.215,170.79,3138.4,645.35,294.0,466.65,114.053,123.108,122.468,139.94,106.98,132.616,147.96,197.186
2005-09-27,1215.66,5447.3,3384.24,659.184,170.46,3140.9,647.89,296.21,462.5,113.982,123.021,122.353,139.794,106.951,132.566,147.907,197.333
2005-09-28,1216.89,5494.8,3429.42,656.055,171.57,3149.1,650.42,294.89,469.0,113.973,123.118,122.775,141.07,106.909,132.48,147.915,197.872
2005-09-29,1227.68,5478.2,3412.75,665.047,171.34,3154.5,655.74,295.6,472.15,113.973,122.952,122.497,140.305,106.835,132.263,147.627,197.756
2005-09-30,1228.81,5477.7,3428.51,667.814,172.31,3158.4,661.32,294.61,469.3,113.848,122.661,122.123,139.726,106.815,132.296,147.719,197.852
2005-10-03,1226.7,5501.5,3449.34,670.565,173.16,3165.5,661.51,295.69,465.95,113.768,122.379,121.566,138.654,106.761,132.053,147.098,196.424
2005-10-04,1214.47,5494.4,3464.23,663.856,173.8,3163.3,663.75,293.84,466.25,113.768,122.427,121.662,139.034,106.764,132.124,147.316,196.964
2005-10-05,1196.39,5427.8,3418.84,644.992,172.86,3134.8,652.81,293.64,464.75,113.786,122.466,121.815,139.492,106.769,132.167,147.408,197.363
2005-10-06,1191.49,5372.4,3384.15,639.465,170.42,3098.4,637.24,296.16,473.45,113.826,122.476,121.757,139.336,106.718,132.084,147.401,196.809
2005-10-07,1195.9,5362.3,3374.1,644.349,170.01,3098.3,637.9,297.24,474.85,113.821,122.437,121.796,139.706,106.64,131.993,147.436,197.1
2005-10-10,1187.33,5374.5,3381.17,637.984,170.46,3104.1,642.57,300.06,475.25,113.821,122.437,121.796,139.706,106.654,132.079,147.643,197.702
2005-10-11,1184.87,5380.7,3387.46,630.098,171.17,3107.1,646.35,300.86,475.5,113.786,122.301,121.565,139.277,106.607,131.933,147.257,196.458
2005-10-12,1177.68,5342.2,3359.85,621.584,170.11,3102.8,636.78,302.0,470.9,113.732,122.048,121.009,137.972,106.588,131.799,146.858,195.622
2005-10-13,1176.84,5265.2,3331.42,623.296,166.96,3064.8,622.37,300.86,471.6,113.714,122.048,120.701,137.007,106.562,131.553,146.155,193.504
2005-10-14,1186.57,5275.0,3349.58,633.166,166.35,3058.4,618.36,299.52,469.7,113.67,121.943,120.562,136.9,106.561,131.555,146.121,193.449
2005-10-17,1190.1,5286.5,3356.77,633.385,166.5,3056.0,621.44,299.82,474.0,113.661,121.934,120.567,136.939,106.485,131.448,145.987,193.376
2005-10-18,1178.14,5263.9,3334.79,625.379,165.9,3049.7,616.36,297.98,472.2,113.687,122.0,120.663,137.104,106.494,131.496,146.021,193.387
2005-10-19,1195.76,5167.8,3279.61,638.297,161.46,2991.4,603.73,297.17,464.55,113.732,122.096,120.816,137.318,106.56,131.718,146.385,194.122
2005-10-20,1177.8,5164.1,3284.78,627.555,162.17,3001.8,605.67,296.45,461.2,113.678,122.058,120.85,137.494,106.462,131.481,145.991,193.298
2005-10-21,1179.59,5142.1,3271.05,632.748,160.8,2983.8,607.83,295.33,466.9,113.785,122.421,121.526,138.887,106.489,131.76,146.725,195.589
2005-10-24,1199.38,5207.6,3310.13,646.619,163.36,3006.0,612.86,294.48,465.25,113.705,122.105,120.979,137.835,106.493,131.835,146.789,195.589
2005-10-25,1196.54,5182.1,3292.52,642.748,163.71,3003.3,612.86,295.31,472.6,113.589,121.761,120.394,136.841,106.372,131.332,145.959,193.371
2005-10-26,1191.38,5227.8,3304.27,638.425,163.91,3030.9,615.59,301.39,470.95,113.446,121.33,119.606,135.223,106.303,131.019,145.114,191.456
2005-10-27,1178.9,5182.8,3241.14,624.043,161.51,3013.1,608.02,298.85,473.65,113.446,121.484,119.913,135.749,106.247,130.855,144.721,190.285
2005-10-28,1198.41,5213.4,3245.98,635.344,161.19,3004.9,605.69,298.22,473.5,113.402,121.378,119.813,135.701,106.204,130.778,144.7,190.637
2005-10-31,1207.01,5317.3,3320.15,646.621,164.54,3042.0,617.41,297.85,465.19,113.384,121.402,119.913,136.022,106.194,130.797,144.917,191.776
2005-11-01,1202.76,5344.3,3312.45,643.039,165.14,3048.4,626.6,298.02,459.15,113.322,121.292,119.726,135.749,106.142,130.577,144.483,190.566
2005-11-02,1214.76,5358.6,3320.62,657.067,165.74,3057.8,634.65,297.53,463.2,113.304,121.139,119.433,135.106,106.101,130.375,144.054,189.969
2005-11-03,1219.94,5431.9,3361.64,658.787,167.31,3079.2,639.35,298.29,461.1,113.233,120.9,119.107,134.453,106.091,130.316,143.877,189.518
2005-11-04,1220.14,5423.6,3355.28,658.178,167.01,3103.1,637.38,298.69,456.9,113.233,120.833,118.972,134.171,106.031,130.122,143.559,188.779
2005-11-07,1222.81,5460.8,3362.83,661.254,167.36,3113.9,636.94,298.99,459.6,113.224,120.871,119.164,134.599,105.983,130.025,143.511,188.975
2005-11-08,1218.59,5460.9,3361.75,656.25,167.45,3112.4,635.83,297.77,460.8,113.304,121.225,119.855,135.915,106.012,130.249,143.986,190.401
2005-11-09,1220.65,5439.8,3355.77,659.83,167.67,3114.6,640.54,298.18,467.1,113.189,120.842,119.203,134.677,105.912,129.832,143.143,188.709
2005-11-10,1230.96,5423.5,3361.05,664.95,167.76,3124.8,641.59,298.51,466.85,113.286,121.139,119.875,136.178,105.943,129.99,143.251,188.993
2005-11-11,1234.71,5465.1,3406.23,666.68,168.8,3140.5,646.64,299.32,468.7,113.286,121.139,119.875,136.178,105.923,130.041,143.39,189.383
2005-11-14,1233.76,5470.0,3412.19,663.941,168.77,3142.0,647.82,299.15,467.5,113.171,120.827,119.385,135.203,105.896,129.998,143.291,189.178
2005-11-15,1229.01,5439.6,3413.96,656.248,168.09,3139.3,645.46,297.79,468.53,113.215,121.044,119.874,136.275,105.927,130.146,143.475,189.332
2005-11-16,1231.21,5430.0,3391.59,654.653,167.6,3136.2,648.71,297.45,479.3,113.348,121.432,120.551,137.6,106.016,130.631,144.499,191.255
2005-11-17,1242.8,5460.0,3404.12,667.153,168.43,3153.9,654.86,297.78,486.0,113.428,121.64,120.796,138.165,105.957,130.473,144.32,190.784
2005-11-18,1248.27,5498.9,3427.18,672.239,168.78,3163.2,657.74,297.54,485.8,113.357,121.417,120.363,137.225,105.719,129.68,143.067,188.338
2005-11-21,1254.85,5497.9,3450.01,678.978,168.75,3163.8,658.81,296.19,491.76,113.424,121.649,120.777,137.873,105.828,130.156,143.886,190.233
2005-11-22,1261.23,5517.2,3450.51,682.57,168.89,3172.7,653.12,296.41,494.58,113.579,121.942,121.097,137.921,105.803,130.083,143.784,190.039
2005-11-23,1265.61,5531.7,3471.43,683.152,170.43,3186.7,663.99,295.8,492.5,113.472,121.706,120.636,136.986,105.821,130.196,143.996,190.406
2005-11-24,1265.61,5511.0,3459.15,683.14,170.36,3191.8,666.58,295.8,493.5,113.472,121.706,120.636,136.986,105.912,130.69,144.992,192.572
2005-11-25,1268.25,5523.8,3466.08,683.595,170.93,3198.2,667.16,295.8,496.08,113.472,121.937,121.059,137.775,105.864,130.599,144.853,192.015
2005-11-28,1257.46,5477.4,3453.11,671.519,170.49,3200.9,668.24,296.32,498.7,113.472,122.008,121.303,138.555,105.827,130.545,144.882,192.074
2005-11-29,1257.48,5491.0,3463.67,673.71,170.32,3206.1,665.58,295.5,499.8,113.313,121.573,120.57,137.288,105.773,130.28,144.357,190.643
2005-11-30,1249.48,5423.2,3447.07,677.302,170.32,3200.6,667.99,294.28,493.08,113.268,121.446,120.419,137.034,105.767,130.313,144.489,191.371
2005-12-01,1264.67,5486.1,3501.54,690.223,171.86,3202.2,672.36,294.67,503.9,113.233,121.308,120.193,136.606,105.906,130.648,145.01,192.332
2005-12-02,1265.08,5528.1,3519.66,690.591,172.64,3213.0,679.1,296.58,503.38,113.241,121.337,120.212,136.703,105.97,130.738,145.135,192.767
2005-12-05,1262.09,5510.4,3499.4,686.582,172.65,3215.8,682.63,300.48,509.4,113.188,121.091,119.78,135.885,105.895,130.631,144.901,192.007
2005-12-06,1263.7,5538.8,3516.84,687.585,172.99,3216.4,687.52,299.95,511.4,113.304,121.46,120.452,137.21,105.924,130.821,145.432,193.356
2005-12-07,1257.37,5528.8,3505.34,683.024,173.26,3225.9,689.09,302.07,515.2,113.286,121.346,120.212,136.722,105.861,130.633,145.004,192.327
2005-12-08,1255.84,5531.1,3510.38,685.239,173.01,3226.2,684.81,299.48,521.13,113.401,121.663,120.739,137.609,105.846,130.725,145.328,193.215
2005-12-09,1259.37,5517.4,3500.8,688.784,173.34,3231.4,683.73,300.1,526.4,113.268,121.245,120.024,136.372,105.696,130.275,144.49,191.669
2005-12-12,1260.43,5501.5,3514.07,689.555,174.04,3239.4,688.56,301.41,528.0,113.232,121.159,119.916,136.294,105.731,130.423,144.863,192.701
2005-12-13,1267.43,5507.2,3528.34,689.045,173.6,3236.0,691.38,302.29,518.7,113.259,121.245,120.057,136.328,105.703,130.397,145.012,193.173
2005-12-14,1272.74,5521.1,3519.12,690.518,173.46,3231.2,692.13,301.84,506.5,113.392,121.653,120.851,137.891,105.706,130.48,145.324,194.071
2005-12-15,1270.94,5495.3,3522.3,684.755,173.48,3246.6,690.19,300.83,502.98,113.383,121.577,120.692,137.511,105.687,130.455,145.337,194.124
2005-12-16,1267.32,5531.6,3556.76,683.104,174.88,3249.4,689.64,301.74,503.25,113.401,121.682,120.889,138.028,105.693,130.544,145.574,195.28
2005-12-19,1259.92,5539.8,3551.1,672.266,174.79,3256.3,693.92,301.21,503.8,113.365,121.644,120.945,138.203,105.708,130.563,145.747,195.863
2005-12-20,1259.62,5547.9,3561.11,672.797,174.81,3258.9,693.5,301.35,492.25,113.294,121.473,120.719,137.872,105.662,130.448,145.593,195.743
2005-12-21,1262.8,5587.4,3591.94,679.76,175.58,3273.1,699.04,301.54,495.33,113.25,121.34,120.531,137.638,105.571,130.171,145.094,194.645
2005-12-22,1268.12,5597.0,3591.02,684.099,175.51,3278.8,700.08,302.34,504.33,113.348,121.615,121.02,138.744,105.553,130.181,145.469,195.375
2005-12-23,1268.66,5595.4,3599.47,686.46,176.25,3285.5,703.32,305.35,502.8,113.383,121.871,121.547,139.996,105.562,130.242,145.589,195.656
2005-12-26,1268.66,5595.45,3599.47,686.44,176.247,3285.49,703.16,302.56,505.13,113.383,121.871,121.547,139.996,105.562,130.242,145.589,195.656
2005-12-27,1256.54,5595.45,3612.21,676.593,176.81,3285.49,705.77,302.75,507.9,113.436,122.052,121.923,140.931,105.572,130.386,145.846,196.33
2005-12-28,1258.17,5622.8,3605.12,680.097,176.87,3290.3,701.81,303.04,516.6,113.383,121.862,121.566,140.225,105.622,130.551,146.263,197.423
2005-12-29,1254.42,5638.3,3616.33,677.973,177.62,3304.4,707.68,302.53,516.9,113.356,121.824,121.585,140.425,105.556,130.551,146.263,197.109
2005-12-30,1248.29,5618.8,3578.93,673.235,177.34,3305.5,706.48,303.01,517.0,113.299,121.691,121.387,140.093,105.587,130.502,146.251,197.755
2006-01-02,1248.29,5618.76,3604.33,673.22,178.49,3305.48,707.01,303.27,516.88,113.299,121.691,121.387,140.093,105.517,130.266,145.848,196.851
2006-01-03,1268.8,5681.5,3614.34,684.062,180.25,3335.9,721.13,305.91,534.15,113.453,121.952,121.622,139.918,105.55,130.397,145.916,197.092
2006-01-04,1273.46,5714.6,3652.46,689.271,182.49,3355.8,734.94,307.15,534.4,113.498,122.071,121.773,140.152,105.772,130.943,146.557,198.035
2006-01-05,1273.48,5691.2,3650.24,691.789,182.42,3366.3,737.87,306.47,524.8,113.471,122.071,121.754,140.093,105.788,130.981,146.622,198.385
2006-01-06,1285.45,5731.8,3666.99,699.404,182.96,3374.0,744.63,307.01,539.95,113.387,121.89,121.561,139.723,105.787,130.977,146.755,199.041
